lat,lon,polygon,GEOID
43.13166,-89.29066,71924,55025011402
33.25842,-111.84258,1542,04013812700
33.258402,-111.842411,1542,04013812700
39.93243,-105.13551,11944,08014031100
41.64788,-73.56342,45311,36027040003
32.221103,-110.96926,1661,04019000100
39.09231906,-104.8526079,12299,08041007300
33.977786,-118.188596,6360,06037533602
35.58424,-82.523956,48524,37021001900
39.994259,-76.840101,56742,42133020710
39.210891,-78.175449,68358,51069051102
39.289828,-76.718816,30944,24005400702
33.726647,-84.747064,18273,13097080508
29.797108,-94.979204,64076,48201253200
30.213764,-95.459535,62272,48339690700
29.539892,-95.147256,62996,48201350601
35.02887,-84.38552,61214,47139950400
21.4192,-157.80596,20361,15003010507
33.871791,-117.941801,4179,06059011200
44.063351,-123.17095,54840,41039004300
38.906711,-77.038757,14062,11001010700
38.903819,-77.021058,13903,11001004802
35.907314,-78.954229,48945,37063002021
35.384704,-119.020896,5998,06029001600
39.092135,-108.530665,12127,08077001001
39.092205,-108.530581,12127,08077001001
29.90929,-81.32058,16946,12109020200
37.753331,-121.459702,10674,06077005206
37.753335,-121.459573,10674,06077005206
37.753336,-121.459655,10674,06077005206
37.753331,-121.459608,10674,06077005206
38.943205,-91.942717,37507,29027070100
38.943123,-91.942439,37507,29027070100
38.943131,-91.942589,37507,29027070100
42.684988,-121.973057,54416,41035970200
35.222807,-80.848816,48439,37119000100
35.222871,-80.848747,48439,37119000100
35.222739,-80.848889,48439,37119000100
38.937444,-121.108055,9835,06061021501
46.797113,-90.841648,,
37.975276,-75.858338,30181,24039930600
38.617477,-76.90209,29874,24017850901
48.909921,-72.661664,,
48.663626,-79.2,,
37.65074,-122.393216,7834,06081602300
41.888024,-87.648346,22261,17031833000
41.888024,-87.648604,22261,17031833000
41.888024,-87.648561,22261,17031833000
41.888024,-87.648486,22261,17031833000
41.893564,-71.37205,58469,44007015300
41.893583,-71.372111,58469,44007015300
40.728704,-74.00765,46813,36061003700
39.101127,-77.191261,30631,24031701007
33.419389,-112.273839,2159,04013082203
39.738536,-75.557733,13754,10003002700
39.738454,-75.55765,13754,10003002700
33.652619,-117.706583,9315,06059052408
40.036357,-76.306469,57741,42071000100
41.589838,-95.06023,25751,19165960100
33.395917,-84.60065,18615,13113140303
39.366214,-76.96843,30683,24013505208
41.502236,-81.604897,51353,39035119100
41.513607,-81.602403,50964,39035118700
41.505963,-81.610257,50964,39035118700
44.043117,-123.073462,54424,41039003700
44.04393,-123.060519,54424,41039003700
34.013715,-84.560946,19525,13067030601
33.83515,-84.381725,18267,13121009603
39.961886,-75.160139,55173,42101037600
36.670462,-121.640813,8357,06053014500
46.830287,-71.276156,,
35.836069,-78.639554,49332,37183052602
41.862946,-71.400406,58318,44007016400
37.102128,-80.51607,,
36.385414,-80.71906,49588,37171931002
26.39473,-80.099695,15719,12099007002
26.397096,-80.099524,15719,12099007002
34.032177,-118.466515,5529,06037701801
34.032078,-118.466446,5529,06037701801
34.032063,-118.46645,5529,06037701801
34.032337,-118.46659,5529,06037701801
34.03224,-118.46659,5529,06037701801
34.032055,-118.46637,5529,06037701801
25.45646,-80.47343,,
49.05199,-122.32208,,
45.40555,-74.032909,,
46.687854,-71.474613,,
33.6296087,-111.8909014,1758,04013216816
33.355879,-111.928863,2508,04013319908
39.739864,-104.963023,12480,08031003202
39.652644,-104.905078,12780,08031006809
33.119762,-117.11961,10997,06073020307
38.747838,-75.169207,13720,10005051004
39.669728,-75.753251,13762,10003014402
49.264475,-122.989769,,
49.264496,-122.989716,,
49.26446,-122.989706,,
30.433328,-84.297708,15049,12073001200
42.483835,-71.201608,31301,25017332400
42.48377,-71.20266,31301,25017332400
42.484615,-71.202545,31301,25017332400
42.485405,-71.19983,31301,25017332400
42.770598,-71.223039,40329,33015100301
42.700796,-73.114467,31650,25003935300
42.700717,-73.114496,31650,25003935300
42.70065,-73.114472,31650,25003935300
42.178981,-71.870435,31755,25027736100
42.178938,-71.870373,31755,25027736100
39.349509,-94.246244,38672,29047021701
42.343582,-88.04146,21795,17097861105
38.344682,-75.605179,30906,24045010400
45.72151,-73.703618,,
43.216031,-79.756926,,
38.37143,-97.626292,27007,20113788600
33.928077,-116.945267,11328,06065044103
43.114467,-76.131733,46429,36067013900
38.184195,-122.255879,6982,06055201005
42.495635,-82.888077,35194,26099251100
39.751284,-105.216468,12162,08059010000
42.244863,-87.893665,23168,17097866200
43.141505,-77.596854,46222,36055003300
47.658557,-122.312143,70250,53033005301
41.864589,-87.645463,21678,17031841900
37.319885,-121.948535,4588,06085506401
45.506773,-122.960725,54539,41067032410
34.102389,-117.706079,5514,06037401901
35.794669,-83.56214,60323,47155081000
35.828707,-83.574955,61349,47155080500
32.592591,-96.951575,66007,48113016522
28.07758,-80.70458,17569,12009065001
34.057525,-118.446647,6894,06037265510
35.630391,-79.765549,49204,37151030802
34.180103,-118.39458,8313,06037123901
34.18012,-118.39455,8313,06037123901
34.180126,-118.39461,8313,06037123901
34.180347,-118.39477,8313,06037123901
34.180264,-118.39475,8313,06037123901
34.181377,-118.39552,8313,06037123901
34.181335,-118.39413,8313,06037123901
34.18187,-118.39562,8313,06037123901
34.18164,-118.395836,8313,06037123901
34.181793,-118.395744,8313,06037123901
34.1818,-118.395546,8313,06037123901
34.181698,-118.39588,8313,06037123901
34.181683,-118.39591,8313,06037123901
36.136593,-86.801711,60807,47037016800
36.136593,-86.80171,60807,47037016800
49.27364,-122.911804,,
40.38836,-80.049938,57365,42003473100
20.914308,-156.323291,20416,15009030202
38.902965,-77.032968,13889,11001010100
38.902948,-77.032882,13889,11001010100
40.68377,-76.195634,58283,42107001900
41.69335,-91.495706,25893,19103000100
41.693308,-91.495599,25893,19103000100
40.735821,-111.886947,66742,49035103100
40.735591,-111.887173,66742,49035103100
40.683765,-76.195606,58283,42107001900
28.510025,-81.15411,16162,12095016730
38.581387,-121.453141,5957,06067000300
38.580745,-121.454417,5957,06067000300
38.580729,-121.454459,5957,06067000300
41.052635,-73.526288,13623,09001022100
29.727743,-99.075423,63332,48019000101
37.3814,-121.976006,11317,06085505202
37.381366,-121.97601,11317,06085505202
36.15634,-115.33488,39870,32003005843
38.940994,-121.1073,9835,06061021501
43.457121,-88.818722,72213,55027960800
35.44667,-82.533952,49528,37021002203
48.813014,-64.497919,,
50.983886,-114.072334,,
45.518101175,-73.62795868,,
26.39,-80.069077,17118,12099007416
29.69906,-95.490455,65030,48201421600
33.78357,-84.270144,19723,13089022203
38.745302,-122.622273,4758,06033001300
37.812731,-122.300769,10011,06001401700
40.321774,-105.075259,12554,08069002700
36.156686,-115.335225,39870,32003005843
36.156773,-115.334839,39870,32003005843
36.156483,-115.334836,39870,32003005843
36.156418,-115.33478,39870,32003005843
36.15652,-115.33478,39870,32003005843
36.15619,-115.33503,39870,32003005843
36.156723,-115.33222,39870,32003005843
36.156322,-115.33226,39870,32003005843
36.156204,-115.33225,39870,32003005843
36.156247,-115.332241,39870,32003005843
36.15665,-115.33225,39870,32003005843
44.138007,-72.662515,67219,50023955500
44.138013,-72.662595,67219,50023955500
46.4181277783203,-63.7725795000062,,
46.396563,-63.783607,,
46.496667,-72.250211,,
46.500353,-72.246384,,
40.120587,-74.959241,55843,42017100207
47.614345,-122.200772,70353,53033023804
41.71076,-70.07547,31576,25001011100
41.71083,-70.074356,31576,25001011100
41.710757,-70.075467,31576,25001011100
41.710788,-70.074254,31576,25001011100
42.806995,-73.545339,46055,36083051800
42.807058,-73.545238,46055,36083051800
42.807059,-73.545194,46055,36083051800
42.807076,-73.545144,46055,36083051800
39.539358,-119.8006,39544,32031001502
39.539358,-119.800557,39544,32031001502
39.539358,-119.800567,39544,32031001502
38.940983,-121.10733,9835,06061021501
36.01995,-115.08952,39849,32003005350
36.020172,-115.089286,39849,32003005350
34.595342,-83.762112,19586,13311950201
34.595345,-83.762074,19586,13311950201
33.6057,-117.68887,7687,06059032015
26.00829,-80.20575,14424,12011091701
48.46168,-123.43027,,
41.7964271373843,-91.8645307949677,25629,19095960100
45.0924,-93.4375,36016,27053026710
40.931507,-73.76318,44921,36119007000
32.91089,-96.915118,64938,48113014002
32.91089,-96.915118,64938,48113014002
30.127559,-97.802595,64636,48453002407
29.607412,-98.612653,64937,48029181901
28.012105,-82.789751,15407,12103027101
43.312741,-73.835249,45851,36113071000
41.614055,-93.752815,25536,19153011206
43.00313,-81.30413,,
35.810074,-80.828563,47903,37097060601
35.919155,-80.58476,49137,37059080600
36.135376,-115.084529,40065,32003001608
36.133754,-115.084628,40065,32003001608
36.061062,-115.040837,39948,32003005105
36.061107,-115.04084,39948,32003005105
37.05477,-120.87648,6636,06047002301
39.95541,-105.17402,12397,08013060600
46.16189,-123.90215,,
48.534465,-67.547256,,
40.613129,-75.37939,56405,42095011000
40.766719,-73.979533,45697,36061013700
35.35074,-80.197397,48060,37167931201
25.801259,-80.185806,14528,12086002706
39.723841,-121.813824,5704,06007001300
44.964438,-92.96147,35637,27163070912
33.641594,-84.415295,20087,13063980000
31.905121,-106.563346,65665,48141010215
39.724168,-121.815399,5704,06007001300
30.216125,-97.829537,63068,48453001750
21.308111,-157.80753,20329,15003002900
39.319923,-84.429458,53103,39017011128
34.18001,-118.39452,8313,06037123901
34.18028,-118.39473,8313,06037123901
40.5908,-111.974749,67032,49035113102
33.603766,-111.720948,2783,04013216818
33.600925,-111.713821,2811,04013216820
42.094149,-72.613784,31877,25013812300
47.63173,-122.32099,69801,53033006600
36.142205,-115.176026,40103,32003002201
36.142155,-115.175955,40103,32003002201
37.717033,-97.408581,26588,20173009503
37.717033,-97.408517,26588,20173009503
40.218193,-76.79124,57314,42043023601
42.599895,-72.40193,32193,25011040400
42.599846,-72.40195,32193,25011040400
42.599804,-72.40196,32193,25011040400
42.27713,-71.73754,32525,25027739200
42.407784,-71.01278,31495,25025170601
42.40795,-71.012695,31495,25025170601
40.514086,-107.538897,12361,08081000500
40.51408,-107.5389,12361,08081000500
38.589183,-76.945492,30615,24017851500
38.509858,-77.037826,30907,24017850600
44.02256,-121.31675,54540,41017002100
25.93415,-80.29529,14897,12086011600
38.95524,-77.36899,69091,51059482203
45.74513,-73.45596,,
45.50316,-73.57001,,
48.4806384724354,-123.373794216857,,
42.647629,-73.759595,45004,36001002300
35.820818,-78.606694,48600,37183052705
42.63555,-78.987908,47822,36029015503
43.090998,-76.101429,47457,36067014400
43.031103,-77.906018,46491,36037951100
35.057777,-80.620233,49877,37179020306
34.058888,-117.187524,10939,06071008100
33.227963,-116.976294,8011,06073019106
40.563372,-74.595793,42240,34035050400
40.747639,-73.141064,45992,36103147602
34.040824,-118.444284,5543,06037267700
34.42341,-118.577714,3927,06037920328
42.4193334704155,-76.52119110318,44805,36109001000
46.320333,-117.980222,69667,53013960200
42.654925,-83.249706,35129,26125140100
42.635738,-78.990494,47822,36029015503
34.139799,-80.948702,58983,45079010102
42.865513,-71.348169,40454,33015003701
44.981108,-93.238092,35307,27053103900
37.26674,-121.956719,7086,06085506502
40.127113,-83.036246,52998,39049006391
40.464745,-75.610005,57425,42011013301
40.464583,-75.609686,57425,42011013301
21.312064,-157.860583,20263,15003005200
21.310525,-157.86217,20290,15003004000
38.163369,-107.757522,12481,08091967600
38.163385,-107.757493,12481,08091967600
43.015896,-88.051051,71579,55079100900
36.02195,-115.089257,39849,32003005350
44.1896,-94.0418,36449,27103480502
36.019415,-115.090413,39849,32003005350
36.019471,-115.090323,39849,32003005350
36.01945,-115.090457,39849,32003005350
36.019421,-115.090292,39849,32003005350
41.38174,-70.67338,,
36.02191,-115.089238,39849,32003005350
38.17201,-75.376468,30934,24047951300
38.175131,-75.377281,30934,24047951300
32.74145,-117.05656,6661,06073002703
50.69453,-119.29689,,
46.390642,-63.778641,,
44.038223,-79.46608,,
45.554965,-73.550274,,
40.114193,-74.289139,41067,34029717502
33.970647,-118.044635,7737,06037502100
42.61206,-87.880011,71636,55059000601
34.179554,-118.39642,3617,06037123902
34.18017,-118.39457,8313,06037123901
36.858616,-119.7877,8566,06019004408
36.858673,-119.787492,8566,06019004408
36.858698,-119.787597,8566,06019004408
36.858624,-119.787764,8566,06019004408
36.858662,-119.787557,8566,06019004408
42.22097,-121.78433,54796,41035971800
43.131714,-89.290695,71924,55025011402
36.020929,-115.09108,39849,32003005350
45.033756,-93.04355,35503,27123042301
40.020066,-81.546956,51305,39059977700
36.020958,-115.091079,39849,32003005350
38.799083,-77.000286,30073,24033801404
38.814111,-76.997224,30277,24033801500
41.97545,-87.86579,22833,17031770700
40.11691,-75.27929,55349,42091204009
38.91694,-77.22058,67804,51059480202
44.662396064803,-63.6133620396132,,
45.38431,-73.77005,,
29.6528024,-95.445144,63181,48201334100
43.044448,-91.179178,26159,19043070100
33.620498,-83.869251,18349,13217100400
26.803334,-80.054243,14339,12099001102
26.803054,-80.05495,14339,12099001102
26.802984,-80.054953,14339,12099001102
36.85866,-119.787752,8566,06019004408
36.858575,-119.787698,8566,06019004408
36.858659,-119.78766,8566,06019004408
36.858644,-119.787721,8566,06019004408
36.858657,-119.787521,8566,06019004408
38.63995,-121.4992,9811,06067007019
38.80499,-121.20763,7712,06061021103
38.5629,-121.49786,5153,06067002300
39.04954,-94.37021,37646,29095014604
38.60037,-121.40186,5088,06067005505
38.54908,-121.42751,5159,06067001700
38.43898,-121.41814,11580,06067009608
37.68387,-97.2448,27056,20173007302
38.90292,-99.31972,26535,20051072800
39.36643,-101.04661,26949,20193953400
38.58896,-121.55108,7445,06113010102
38.67789,-121.58925,8429,06067007101
36.63202,-95.14128,54013,40035373400
35.32169,-97.49379,53399,40027201604
35.84323,-96.3958,53657,40037020900
38.41118,-121.39095,4368,06067009611
38.64967,-121.38488,10046,06067007301
40.81642,-98.37956,39355,31079001300
43.01742,-87.96531,71817,55079110100
38.49821,-121.4342,11019,06067004701
35.52334,-98.68943,54069,40039960700
36.81105,-97.33646,53907,40071001301
41.574,-93.85265,26124,19049050809
41.11293,-101.71872,39263,31101000300
39.70318,-104.82568,11629,08005081100
33.67158,-117.95509,9103,06059099238
38.84936,-97.59375,26995,20169000100
39.77068,-104.89856,12234,08031004107
37.22793,-121.98187,11559,06085507001
33.40042,-84.59845,19055,13113140208
38.64298,-121.18864,9261,06067008504
39.6136,-104.81337,12667,08005084900
39.60584,-104.70639,12681,08005007107
38.54566,-121.74202,3851,06113010701
34.05794,-118.41993,7342,06037267901
41.22747,-95.84654,26128,19155031300
39.03872,-95.76304,26832,20177003607
38.85526,-121.29604,8024,06061023500
38.64411,-121.13504,9097,06067008507
38.64752,-121.12172,9097,06067008507
38.74662,-121.25076,7185,06061020717
38.59482,-121.38807,10981,06067005605
38.72787,-121.28907,6639,06061020805
38.38874,-121.938,6801,06095252904
41.12043,-100.75956,39141,31111960500
40.74595,-99.74156,39388,31047968400
40.26144,-103.77111,11645,08087000600
40.81449,-96.7491,39152,31109003301
38.57614,-121.48573,3905,06067001101
38.64163,-121.53259,7521,06067007016
38.56462,-121.46848,7761,06067001500
39.28731,-103.06136,12263,08063962300
42.766866,-73.812303,47010,36001013508
42.767352,-73.812499,47010,36001013508
42.766329,-73.813315,47010,36001013508
40.478991,-74.406911,41262,34023006403
44.450596,-73.10789,67315,50007003100
44.450615,-73.10791,67315,50007003100
42.623535,-73.835683,46030,36001014202
42.623551,-73.835755,46030,36001014202
38.30253,-76.52266,30079,24037875600
38.1321,-78.43472,68528,51003010300
39.7182022,-91.39240262,38145,29127960400
34.281476,-118.441671,3740,06037320300
38.709843,-120.842261,10475,06017030902
35.253723,-120.684236,7785,06079011300
33.726886,-84.73577,19837,13097080603
39.885189,-75.00344,41186,34007603601
42.45936482,-92.328785,25493,19013000900
42.44110061,-96.345953,26133,19193002102
39.92584959,-75.03243593,41062,34007603301
37.782076,-122.447026,11412,06075015700
40.09241217,-75.35907769,56569,42091205806
36.84068,-76.05528,67666,51810044808
39.421141,-123.807353,9049,06045010500
41.495392,-120.559776,8690,06049000100
38.46749,-77.41211,68809,51179010211
39.9996061,-79.04355685,57658,42111020900
38.97786,-77.41192,67883,51107611700
41.701531,-122.645088,5973,06093000701
28.258638,-81.59004,17131,12105012506
41.70511571,-86.62151527,25471,18091041800
41.70766417,-86.6231211,25230,18091041700
40.97155678,-75.63079065,56461,42025020103
41.744976,-85.33012595,25477,18087970100
41.74707837,-85.32780009,25477,18087970100
38.42964,-78.85657,68676,51660000207
40.206041,-75.101863,56528,42017101611
38.293015,-77.566993,69213,51177020106
33.972218,-83.99494,18838,13135050523
34.036888,-84.68186,19403,13067030103
29.752873,-95.500118,62131,48201431502
33.889096,-117.326553,8358,06065042014
34.117248,-117.832891,10463,06037401202
33.960981,-118.349052,4350,06037601001
34.606844,-118.145009,5132,06037910201
33.010521,-96.771651,65519,48085031621
37.500037,-121.970569,6883,06001441503
33.254471,-111.635664,1696,04013816800
34.744572,-92.271612,3422,05119004400
47.301677,-101.041823,50140,38055960800
37.927398,-79.228109,67561,51163930100
43.657937,-93.318388,36311,27047180700
36.056124,-112.134479,1702,04005002300
48.175744,-65.849365,,
46.499411,-75.145074,,
40.793416,-73.967719,43560,36061018100
40.769134,-73.968707,44626,36061012200
47.611519,-122.182197,70002,53033023601
47.611815,-122.178134,70002,53033023601
32.586925,-83.65579,19465,13153021105
44.389528,-123.110247,54930,41043030600
49.279517,-123.115166,,
39.29224,-76.625455,29996,24510040200
39.292491,-76.625657,29996,24510040200
34.1772,-118.316914,10049,06037310800
36.14508,-115.226961,39960,32003002905
33.996166,-118.436966,9510,06037702803
34.183677,-118.592122,8749,06037134905
34.183689,-118.592012,8749,06037134905
34.183729,-118.592067,8749,06037134905
34.183588,-118.592158,8749,06037134905
34.183409,-118.592152,8749,06037134905
34.183387,-118.59205,8749,06037134905
34.183292,-118.592053,8749,06037134905
34.18344,-118.592646,8749,06037134905
34.183292,-118.592038,8749,06037134905
34.18337,-118.592079,8749,06037134905
34.016229,-118.486987,7512,06037701802
41.137203,-77.455613,57745,42035030700
33.457288,-112.067766,2599,04013113100
41.40671,-75.662483,55552,42069100200
41.406366,-75.663811,55552,42069100200
41.407591,-75.664758,55552,42069100200
41.409652,-75.662464,55552,42069100200
38.621683,-121.518379,5818,06067007010
34.177246,-118.316864,10049,06037310800
37.669381,-106.642404,12478,08105977000
40.488278,-85.613129,24717,18053010500
41.303488,-72.929209,12906,09009140100
38.621296,-121.521253,5818,06067007010
41.303706,-72.929072,12906,09009140100
38.815895,-121.28808,10924,06061023000
38.815937,-121.288124,10924,06061023000
37.371009,-121.897254,11157,06085504318
40.790531,-74.000909,41760,34017015001
40.790543,-74.000922,41760,34017015001
40.790502,-74.00078,41760,34017015001
32.92131,-97.062974,63968,48439980000
36.506226,-81.12144,48971,37005950200
36.402863,-81.490585,50056,37009970400
36.223583,-81.63569,48793,37189920703
39.489654,-119.794335,40002,32031002211
38.09988,-75.72592,29917,24039930300
34.03606,-118.68393,9374,06037800504
46.837447,-71.28545,,
43.638984,-79.420389,,
46.8612913151658,-72.4088940019983,,
46.1488157220766,-73.2191825461831,,
34.22239,-92.002718,3243,05069001000
34.7444,-92.270671,3422,05119004400
34.784537,-91.900083,3503,05085020500
36.400709,-93.738829,3392,05015950100
35.867286,-90.018919,3484,05093010700
34.510599,-93.05371,3143,05051011500
34.762639,-92.462129,3543,05119004213
34.767097,-92.399062,3220,05119002209
40.611295,-75.3786,56405,42095011000
40.622617,-75.377391,57895,42095010800
40.625019,-75.38379,57895,42095010800
33.647566,-117.83676,6973,06059062614
37.442525,-122.170283,9990,06085511609
42.351988,-71.208185,31351,25017373300
42.351927,-71.208408,31351,25017373300
35.981758,-114.936453,40011,32003005711
35.982044,-114.936468,40011,32003005711
35.981747,-114.935964,40011,32003005711
35.981753,-114.936157,40011,32003005711
35.981754,-114.936631,40011,32003005711
25.727437,-80.234192,,
45.522166,-122.674758,54691,41051010600
40.6234,-75.38117,57895,42095010800
35.7691,-83.9945,60187,47009010200
42.362384,-71.165491,32342,25017370300
42.362399,-71.16547,32342,25017370300
40.762944,-111.889496,66657,49035114000
43.154484,-79.16438,,
43.154503,-79.164314,,
43.154537,-79.164276,,
49.267645,-123.002075,,
49.267495,-123.001572,,
49.267446,-123.001552,,
49.267614,-123.001819,,
49.267509,-123.001659,,
49.267589,-123.00171,,
45.33409,-122.59959,54553,41005022605
45.334156,-122.5996,54553,41005022605
25.865071,-80.183228,16019,12086001205
25.865142,-80.183242,16019,12086001205
44.92669,-72.182071,67345,50019951300
34.090283,-118.367272,9419,06037700200
34.090288,-118.367184,9419,06037700200
36.29362,-76.29702,49790,37139960600
37.22184,-121.86325,7667,06085511914
46.837447,-71.28545,,
45.500852,-73.56134,,
48.8832768156235,-72.4416979304589,,
25.804304,-80.19557,16848,12086002600
25.745961,-80.257769,15164,12086006203
42.804076,-73.904336,47794,36093020600
39.653124,-105.18804,12311,08059009845
33.790142,-84.398421,19449,13121000500
45.016453,-93.020935,35530,27123042401
45.116375,-93.23971,35486,27003051001
39.963524,-104.99421,12308,08001060000
49.194942,-122.777434,,
49.19494,-122.777535,,
41.305793,-72.928507,12906,09009140100
33.307908,-111.708779,1720,04013815200
38.391563,-75.57531,30605,24045010101
35.61541,-119.65834,8071,06029004500
38.64524,-77.29826,68651,51153900403
40.40828,-105.00398,12295,08069001709
48.943556,-125.547222,,
37.414057,-121.903635,4701,06085504505
43.706027,-79.399863,,
44.101851,-123.129752,54570,41039002301
21.985215,-159.364674,20541,15007040500
42.987738,-81.265023,,
43.048755,-81.25838,,
36.627232,-93.344786,37690,29209090601
38.747845,-75.16918,13720,10005051004
34.137133,-118.725586,9513,06037800329
34.136616,-118.725865,9513,06037800329
39.669657,-75.753234,13762,10003014402
39.669532,-75.753194,13762,10003014402
39.669536,-75.753155,13762,10003014402
39.669665,-75.753186,13762,10003014402
43.062261,-73.776128,45188,36091061100
43.062104,-73.776278,45188,36091061100
43.062267,-73.776065,45188,36091061100
43.062282,-73.77601,45188,36091061100
43.062278,-73.775976,45188,36091061100
33.861777,-117.876191,4461,06059011722
38.035409,-78.482316,68405,51540001000
35.080212,-106.605885,42607,35001001700
35.080288,-106.60586,42607,35001001700
35.189136,-106.598441,42701,35001003736
33.020994,-96.833695,62470,48085031649
45.449593,-123.84295,54475,41057960400
38.035386,-78.482356,68405,51540001000
38.035426,-78.482279,68405,51540001000
46.100717,-123.211002,54720,41009970200
39.800716,-86.270645,24874,18097340902
43.57265,-119.074361,54521,41025960100
29.736015,-95.538386,61719,48201432200
40.9691244,-75.63149304,56461,42025020103
41.92780291,-87.68588061,23224,17031830900
37.618958,-122.440661,7451,06081603802
30.001928,-90.12463,28436,22051022303
38.961434,-76.995533,30270,24033805000
39.112777,-76.935337,30235,24031701408
33.925993,-84.378537,19539,13121010121
47.668302,-122.374961,70033,53033004700
45.43271,-122.611136,54604,41005021500
44.877769,-72.60894,67348,50011010300
33.395974,-84.600651,18615,13113140303
34.058708,-118.414375,7342,06037267901
36.846255,-76.2898,67456,51710004900
49.229776,-123.09136,,
36.846263,-76.289913,67456,51710004900
39.09918,-76.70629,30298,24003740304
42.693514,-72.456208,32408,25011040300
41.555268,-72.679489,13305,09007541402
45.116093,-93.238945,35486,27003051001
36.88182,-76.353131,68102,51740213001
36.88182,-76.3531,68102,51740213001
36.881826,-76.353124,68102,51740213001
36.881817,-76.353119,68102,51740213001
36.88182,-76.35318,68102,51740213001
36.881832,-76.353199,68102,51740213001
36.882276,-76.354546,68102,51740213001
42.583511,-73.671522,46335,36083052502
42.526529,-87.959543,72569,55059002700
42.526709,-87.959587,72569,55059002700
42.526656,-87.959572,72569,55059002700
42.526612,-87.959564,72569,55059002700
32.932592,-96.873731,64187,48113013902
49.894962,-97.0399,,
40.020173,-82.877855,52577,39049007426
47.8097608,-69.565506,,
45.312786,-73.745531,,
45.316912,-73.741121,,
45.311787,-73.745309,,
45.71,-121.51694,54661,41027950300
36.836126,-94.388695,37975,29145020800
37.030817,-94.746007,26750,20021958600
37.61249,-93.440143,38537,29167960400
37.052223,-94.406231,37752,29145020400
38.90394,-77.04772,14062,11001010700
41.646148,-91.550422,25691,19103010400
39.286477,-76.625974,29996,24510040200
37.571212,-77.468471,67857,51760040200
42.354838,-71.133533,31356,25025000802
42.354762,-71.133485,31356,25025000802
42.584536,-73.671005,46335,36083052502
42.584201,-73.671125,46335,36083052502
40.778036,-73.780899,45455,36081099704
36.249205,-115.243345,40126,32003003204
36.249179,-115.243225,40126,32003003204
48.10993,-123.36134,70073,53009001300
43.56344,-80.269911,,
43.563381,-80.238553,,
45.56422,-73.60988,,
45.374275,-73.56944,,
34.701622,-80.895946,58808,45023020800
37.765052,-122.24362,5443,06001428000
32.830657,-97.062686,64814,48439106517
34.097427,-118.315872,5939,06037190902
36.29891,-82.293709,60595,47019070900
36.34751,-82.218583,61135,47019070100
42.754487,-76.702051,45861,36011041000
46.97831,-94.949615,36081,27057070200
42.316193,-122.84588,55081,41029000601
45.015299,-93.177215,35468,27123041302
39.077338,-76.944679,29952,24031701417
41.265255,-96.183852,39068,31055007512
44.625424,-123.939249,54876,41041951300
38.675518,-90.4053,37433,29189215005
38.884593,-76.91258,30854,24033802700
28.699762,-81.260515,15650,12117021306
28.699808,-81.260482,15650,12117021306
39.322591,-76.649895,30588,24510130400
32.87091,-117.2243,6497,06073008341
40.96139772,-91.52821202,26213,19087970400
33.034453,-97.067006,65738,48121021725
45.714228,-121.461813,70127,53039950300
35.81717,-78.659529,48294,37183051700
43.596687,-116.430617,20621,16001010334
40.29752,-111.694398,66747,49049000901
39.73692,-75.55211,13754,10003002700
49.191463,-122.848995,,
49.191465,-122.848976,,
29.602948,-98.537543,65716,48029191806
40.983678,-74.118247,41957,34003047400
40.983694,-74.118247,41957,34003047400
28.428894,-81.468971,16285,12095017001
28.428906,-81.469099,16285,12095017001
28.42889,-81.469129,16285,12095017001
28.428874,-81.468972,16285,12095017001
34.183408,-118.306793,8891,06037310702
34.183354,-118.306724,8891,06037310702
34.183308,-118.306656,8891,06037310702
34.183258,-118.306588,8891,06037310702
39.712604,-104.818287,12056,08005081000
39.712635,-104.81834,12056,08005081000
39.076777,-76.944419,29952,24031701417
40.887839,-73.097965,45683,36103158108
32.756295,-117.161631,4089,06073000400
38.882956,-77.019084,13924,11001010200
37.663384,-122.393794,7834,06081602300
40.1662,-75.134514,57832,42091200507
20.74893,-156.45408,20302,15009030707
34.115438,-84.215235,19098,13117130603
41.461663,-81.989982,50650,39093013100
30.325386,-97.711935,63607,48453001503
30.325395,-97.711935,63607,48453001503
30.325386,-97.711913,63607,48453001503
38.819972,-77.091893,68907,51510200201
30.325237,-97.712138,63607,48453001503
39.980074,-75.584374,56561,42029302703
41.305274,-72.934197,12879,09009140300
41.30529,-72.934219,12879,09009140300
32.756366,-117.161853,4089,06073000400
36.1098,-86.72716,59952,47037017401
45.536674,-72.044413,,
45.613185,-72.9485932,,
45.6425824,-72.9959841,,
45.475639,-73.268097,,
47.652881,-70.150414,,
46.369023,-72.556148,,
42.976624,-72.513606,67276,50025967700
34.070836,-118.402148,10138,06037700801
34.070853,-118.402266,10138,06037700801
43.651705,-70.257598,29628,23005000300
43.65178,-70.257679,29628,23005000300
43.651856,-70.257582,29628,23005000300
43.651817,-70.257652,29628,23005000300
43.651883,-70.257588,29628,23005000300
43.651953,-70.25762,29628,23005000300
43.651965,-70.257625,29628,23005000300
43.652023,-70.257614,29628,23005000300
43.65205,-70.257577,29628,23005000300
43.652097,-70.25763,29628,23005000300
43.651024,-70.257378,29628,23005000300
43.652124,-70.257577,29628,23005000300
30.325284,-97.712106,63607,48453001503
34.008698,-81.041342,58561,45079001600
42.561455,-84.837685,32997,26045020902
38.716843,-75.08242,13684,10005051101
38.716904,-75.082466,13684,10005051101
39.04016,-94.577515,38158,29095007400
